country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Brazil (Non-national sample),0.42318373952720456,0.6002104155707523,1901,1141,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
United States,0.42279423642195074,0.6946114577424845,8815,6123,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ghana,0.4224525911267704,0.656062424969988,3332,2186,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Venezuela (Non-national sample),0.4223161670426514,0.6587183308494784,1342,884,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Spain,0.42218180153118773,0.6411290322580645,6944,4452,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Senegal,0.4219785817041194,0.6144032921810699,2430,1493,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
S. Africa (Non-national sample),0.420977041212621,0.672322375397667,943,634,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Mali,0.42011930372709094,0.6544754571703562,1039,680,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
China (Non-national sample),0.4176779614780449,0.6514350453172205,2648,1725,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
India (Old national sample),0.41543664435867445,0.6828512396694215,968,661,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Sweden,0.41455874603590226,0.6151787886159086,4111,2529,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Bolivia (Non-national sample),0.41218363621066517,0.6596701649175413,1334,880,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Great Britain,0.4098650497512451,0.6449004975124378,1608,1037,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Poland (Non-national sample),0.40740705275976435,0.7341772151898734,79,58,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ethiopia (Non-national sample),0.40686002752456246,0.6294859359844811,1031,649,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Norway,0.4063254310344824,0.5905172413793104,928,548,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Philippines,0.4061479715179752,0.6588101121459798,5261,3466,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Brazil,0.4057888623711004,0.5922401171303074,5464,3236,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Northern Ireland,0.4050318749999991,0.649375,1600,1039,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Morocco (Non-national sample),0.4049650524704788,0.5516506922257721,939,518,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Chile,0.4035178578792125,0.5980618366405168,4334,2592,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
New Zealand,0.4018650546167773,0.5875912408759124,2192,1288,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Argentina,0.4017317697917087,0.5638085742771685,6018,3393,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Japan,0.4012951909527754,0.6209076858226781,7117,4419,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
S. Korea,0.4006400657991519,0.6242010138858276,4537,2832,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Venezuela,0.39967122409360323,0.5780569084850038,3901,2255,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Egypt (Non-national sample),0.39723208341161287,0.6820809248554913,519,354,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Uruguay,0.396962853773584,0.5507075471698113,1696,934,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Netherlands,0.3966554278914076,0.6165349284340953,4681,2886,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Indonesia (Non-national sample),0.39605393354719615,0.5699658703071673,1172,668,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Italy,0.3953776877937869,0.6105119246544128,6583,4019,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Poland,0.39312739931284074,0.6194512282718,6961,4312,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Kenya,0.39305286127957256,0.6084406294706723,6990,4253,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Australia,0.39252264707639106,0.6047486033519553,5012,3031,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Lebanon,0.3912442989611109,0.5670921985815602,7050,3998,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Mexico,0.3888942535945027,0.5799690533127022,7109,4123,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Peru,0.3883240920021377,0.5503787009410145,4357,2398,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Slovakia,0.3878673573514986,0.6137841352405722,3845,2360,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Israel,0.3878325908843778,0.628099173553719,3630,2280,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Switzerland,0.3858523706896558,0.6056034482758621,928,562,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Puerto Rico,0.38499208144796304,0.498868778280543,1768,882,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Vietnam,0.38476734263812795,0.5976274446938121,3119,1864,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Azerbaijan,0.3832984913793094,0.5786637931034483,928,537,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
India (Current national sample),0.38277020880488544,0.5932925206281607,3757,2229,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Taiwan ROC,0.3820518867924522,0.5725235849056604,1696,971,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
S. Africa,0.3797627142264599,0.5973138548539114,4244,2535,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Finland,0.3797618534482755,0.6196120689655172,928,575,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Bulgaria,0.3794211807949393,0.5555555555555556,3069,1705,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Singapore,0.3791273110244609,0.5595018450184502,2168,1213,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Nigeria,0.37911316588825517,0.5655594405594405,5720,3235,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Indonesia,0.3754009890417414,0.5913544668587897,6940,4104,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Hong Kong SAR,0.37506308962264256,0.566627358490566,1696,961,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Austria,0.3742877155172413,0.5765086206896551,928,535,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Greece,0.37371860991025574,0.5283564814814815,5184,2739,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Nicaragua,0.3733924261219628,0.5087025316455697,2528,1286,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ethiopia,0.3714078218130863,0.5433753943217665,2536,1378,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Andorra,0.37054917061611325,0.4982227488151659,1688,841,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Turkey,0.36861550914353364,0.5271732047439072,7673,4045,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Iran,0.36643021844660206,0.5442961165048543,1648,897,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Zimbabwe,0.36609278846153614,0.5548076923076923,2080,1154,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Malaysia,0.3656473411910591,0.5838584585555017,4126,2409,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Denmark,0.36507690804391085,0.5515536723163842,1416,781,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Macau SAR,0.36305297619047766,0.5428571428571428,1680,912,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Bangladesh,0.36291954825638034,0.5481651376146789,2616,1434,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Palest. ter.,0.3627800200740842,0.5383635784781916,3141,1691,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Morocco,0.36270075030792504,0.5239894219871553,2647,1387,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Russia,0.36265083406785376,0.5623662680931404,7945,4468,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ukraine,0.3624956368413262,0.5410115552187914,5279,2856,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Cyprus,0.3623378537735862,0.4994103773584906,1696,847,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
China,0.36135901618480837,0.5355297157622739,3096,1658,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Myanmar,0.3605444711538452,0.49819711538461536,1664,829,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Hungary,0.3605438742417819,0.5592901317558483,3719,2080,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Colombia,0.3596376385025777,0.49184782608695654,2944,1448,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Kyrgyzstan,0.35799880952381025,0.4738095238095238,1680,796,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Tunisia,0.35712519076889687,0.4873116574147502,5044,2458,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Pakistan,0.3562460889197954,0.4987927851157506,7041,3512,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Czechia,0.35577830188679244,0.5595518867924528,1696,949,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ecuador,0.35354658018867985,0.4988207547169811,1696,846,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Maldives,0.35337558962264265,0.4634433962264151,1696,786,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Russia (Non-national sample),0.353040961196742,0.5276381909547738,199,105,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Bolivia,0.35115358135693975,0.49083333333333334,2400,1178,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Portugal,0.3503620689655171,0.5678879310344828,928,527,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Taiwan,0.34821735745003096,0.5297619047619048,504,267,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Estonia,0.3475937499999995,0.5506465517241379,928,511,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Lithuania,0.34426846532452277,0.5371835443037974,2528,1358,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Thailand,0.34398177654304063,0.5070532915360502,2552,1294,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Kazakhstan,0.34109988038277483,0.5305023923444976,1672,887,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
South Korea,0.34060416666666643,0.5281531531531531,1776,938,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Jordan,0.3404175113234329,0.5002801905295601,7138,3571,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Armenia,0.3391919014084507,0.4953051643192488,1704,844,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Croatia,0.3369353448275859,0.5183189655172413,928,481,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Egypt,0.33610425491936563,0.4932396839332748,5695,2809,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Slovenia,0.33471874999999973,0.5043103448275862,928,468,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Romania,0.33374823113207597,0.4050707547169811,1696,687,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Albania,0.3334224137931027,0.5344827586206896,928,496,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Bosnia Herzegovina,0.3322737068965521,0.48814655172413796,928,453,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Belgium,0.33024789453735265,0.5430672268907563,952,517,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Serbia,0.32860613207547085,0.4386792452830189,1696,744,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
North Macedonia,0.3282769396551733,0.4859913793103448,928,451,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Libya,0.32759846698113326,0.4080188679245283,1696,692,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Guatemala,0.323613842867932,0.45852803738317754,1712,785,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Georgia,0.322771551724138,0.44719827586206895,928,415,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Pakistan (Non-national sample),0.3217526196261659,0.3987730061349693,326,130,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Latvia,0.3170549568965513,0.5150862068965517,928,478,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Montenegro,0.31535452586206913,0.44612068965517243,928,414,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Mongolia,0.3144746462264142,0.4793632075471698,1696,813,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Tajikistan,0.3012475609756108,0.3951219512195122,1640,648,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Belarus,0.30007758620689623,0.4892241379310345,928,454,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Iraq,0.2880115546218484,0.37657563025210083,1904,717,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Philippines (Non-national sample),0.22885572139303478,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Colombia (Non-national sample),0.20791457286432163,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Tanzania (Non-national sample),0.20603015075376882,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Jordan (Non-national sample),0.1757425742574257,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Angola,0.1263392857142857,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Ivory Coast,0.09848484848484847,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
Honduras,0.0978906714200832,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed1,1756640790
