country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Great Britain,0.41757412935323335,0.6716417910447762,1005,675,unsloth/Qwen2.5-7B-Instruct,1756634117
New Zealand,0.4163419177684206,0.6291970802919709,1370,862,unsloth/Qwen2.5-7B-Instruct,1756634117
Argentina,0.415876042269777,0.5909090909090909,3762,2223,unsloth/Qwen2.5-7B-Instruct,1756634117
Chile,0.41575822987233196,0.6287822878228783,2710,1704,unsloth/Qwen2.5-7B-Instruct,1756634117
Northern Ireland,0.41303699999999943,0.669,1000,669,unsloth/Qwen2.5-7B-Instruct,1756634117
Morocco (Non-national sample),0.4115958174060256,0.5559322033898305,590,328,unsloth/Qwen2.5-7B-Instruct,1756634117
Venezuela,0.410959786336443,0.6086065573770492,2440,1485,unsloth/Qwen2.5-7B-Instruct,1756634117
Australia,0.41068631195185756,0.6481658692185008,3135,2032,unsloth/Qwen2.5-7B-Instruct,1756634117
Italy,0.40993703469648357,0.6377761592619567,4119,2627,unsloth/Qwen2.5-7B-Instruct,1756634117
Poland,0.40870610341063174,0.6553308823529411,4352,2852,unsloth/Qwen2.5-7B-Instruct,1756634117
Egypt (Non-national sample),0.40722887594360563,0.6984615384615385,325,227,unsloth/Qwen2.5-7B-Instruct,1756634117
Norway,0.406834482758622,0.5844827586206897,580,339,unsloth/Qwen2.5-7B-Instruct,1756634117
Lebanon,0.40467778332162524,0.6005440943096804,4411,2649,unsloth/Qwen2.5-7B-Instruct,1756634117
Mexico,0.4022416759169838,0.6037353735373537,4444,2683,unsloth/Qwen2.5-7B-Instruct,1756634117
Slovakia,0.4018622815990735,0.6444906444906445,2405,1550,unsloth/Qwen2.5-7B-Instruct,1756634117
Indonesia (Non-national sample),0.4014223860202111,0.5891156462585034,735,433,unsloth/Qwen2.5-7B-Instruct,1756634117
Kenya,0.40105733009674777,0.6241702906843671,4369,2727,unsloth/Qwen2.5-7B-Instruct,1756634117
Vietnam,0.40009333035543554,0.6246153846153846,1950,1218,unsloth/Qwen2.5-7B-Instruct,1756634117
Peru,0.3992539293876285,0.5779816513761468,2725,1575,unsloth/Qwen2.5-7B-Instruct,1756634117
Taiwan ROC,0.3963915094339613,0.6,1060,636,unsloth/Qwen2.5-7B-Instruct,1756634117
Israel,0.39538100668425685,0.6509475539885412,2269,1477,unsloth/Qwen2.5-7B-Instruct,1756634117
Switzerland,0.3921982758620682,0.6258620689655172,580,363,unsloth/Qwen2.5-7B-Instruct,1756634117
Uruguay,0.39214622641509334,0.5443396226415095,1060,577,unsloth/Qwen2.5-7B-Instruct,1756634117
Azerbaijan,0.3906137931034475,0.6068965517241379,580,352,unsloth/Qwen2.5-7B-Instruct,1756634117
Bulgaria,0.38985811485188104,0.5723958333333333,1920,1099,unsloth/Qwen2.5-7B-Instruct,1756634117
Singapore,0.38867163661015597,0.588929889298893,1355,798,unsloth/Qwen2.5-7B-Instruct,1756634117
India (Current national sample),0.38773313031420364,0.6017021276595744,2350,1414,unsloth/Qwen2.5-7B-Instruct,1756634117
Nigeria,0.38677780706134707,0.5865921787709497,3580,2100,unsloth/Qwen2.5-7B-Instruct,1756634117
Greece,0.38663487650947603,0.5456790123456791,3240,1768,unsloth/Qwen2.5-7B-Instruct,1756634117
S. Africa,0.38631321584424455,0.6052730696798494,2655,1607,unsloth/Qwen2.5-7B-Instruct,1756634117
Puerto Rico,0.3855972850678732,0.5013574660633484,1105,554,unsloth/Qwen2.5-7B-Instruct,1756634117
Hong Kong SAR,0.38474245283018765,0.5924528301886792,1060,628,unsloth/Qwen2.5-7B-Instruct,1756634117
Indonesia,0.38319155535494037,0.6112390603408567,4342,2654,unsloth/Qwen2.5-7B-Instruct,1756634117
Malaysia,0.38236603960222465,0.6209302325581395,2580,1602,unsloth/Qwen2.5-7B-Instruct,1756634117
Finland,0.3806931034482761,0.6189655172413793,580,359,unsloth/Qwen2.5-7B-Instruct,1756634117
Austria,0.3802275862068966,0.6120689655172413,580,355,unsloth/Qwen2.5-7B-Instruct,1756634117
Turkey,0.3793972868900969,0.5548843990835243,4801,2664,unsloth/Qwen2.5-7B-Instruct,1756634117
Iran,0.377758252427184,0.5699029126213592,1030,587,unsloth/Qwen2.5-7B-Instruct,1756634117
Macau SAR,0.37719333333333277,0.5695238095238095,1050,598,unsloth/Qwen2.5-7B-Instruct,1756634117
Andorra,0.3766028436018954,0.5146919431279621,1055,543,unsloth/Qwen2.5-7B-Instruct,1756634117
Ethiopia,0.3764594218464436,0.555205047318612,1585,880,unsloth/Qwen2.5-7B-Instruct,1756634117
Russia,0.3756577300221624,0.5913025971411314,4967,2937,unsloth/Qwen2.5-7B-Instruct,1756634117
Palest. ter.,0.3755631023526294,0.560081466395112,1964,1100,unsloth/Qwen2.5-7B-Instruct,1756634117
Ukraine,0.37519635853055494,0.56480920654149,3302,1865,unsloth/Qwen2.5-7B-Instruct,1756634117
Morocco,0.37491124213620525,0.5522658610271903,1655,914,unsloth/Qwen2.5-7B-Instruct,1756634117
Denmark,0.3743579790747433,0.5683615819209039,885,503,unsloth/Qwen2.5-7B-Instruct,1756634117
Hungary,0.37397232602134084,0.596989247311828,2325,1388,unsloth/Qwen2.5-7B-Instruct,1756634117
Nicaragua,0.3731146337306711,0.5031645569620253,1580,795,unsloth/Qwen2.5-7B-Instruct,1756634117
Taiwan,0.3723538544330629,0.5523809523809524,315,174,unsloth/Qwen2.5-7B-Instruct,1756634117
Bangladesh,0.3720832364183604,0.5737003058103975,1635,938,unsloth/Qwen2.5-7B-Instruct,1756634117
Myanmar,0.371046153846154,0.5125,1040,533,unsloth/Qwen2.5-7B-Instruct,1756634117
Tunisia,0.36961716725873833,0.5041217501585289,3154,1590,unsloth/Qwen2.5-7B-Instruct,1756634117
Lithuania,0.3673660701390135,0.577117572692794,1582,913,unsloth/Qwen2.5-7B-Instruct,1756634117
China,0.36736342371419145,0.5441860465116279,1935,1053,unsloth/Qwen2.5-7B-Instruct,1756634117
Czechia,0.36656886792452786,0.5915094339622642,1060,627,unsloth/Qwen2.5-7B-Instruct,1756634117
Cyprus,0.3659113207547178,0.5094339622641509,1060,540,unsloth/Qwen2.5-7B-Instruct,1756634117
Zimbabwe,0.36525230769230727,0.5507692307692308,1300,716,unsloth/Qwen2.5-7B-Instruct,1756634117
Kyrgyzstan,0.364664761904762,0.5019047619047619,1050,527,unsloth/Qwen2.5-7B-Instruct,1756634117
Colombia,0.36407688485106715,0.49619565217391304,1840,913,unsloth/Qwen2.5-7B-Instruct,1756634117
Maldives,0.36104245283018893,0.4820754716981132,1060,511,unsloth/Qwen2.5-7B-Instruct,1756634117
Belgium,0.3602125220925451,0.5949579831932773,595,354,unsloth/Qwen2.5-7B-Instruct,1756634117
Ecuador,0.35903301886792416,0.5235849056603774,1060,555,unsloth/Qwen2.5-7B-Instruct,1756634117
Bolivia,0.3581053069938923,0.5066666666666667,1500,760,unsloth/Qwen2.5-7B-Instruct,1756634117
Pakistan,0.3580265761525592,0.5052201543349978,4406,2226,unsloth/Qwen2.5-7B-Instruct,1756634117
Estonia,0.3580034482758621,0.5810344827586207,580,337,unsloth/Qwen2.5-7B-Instruct,1756634117
Thailand,0.35759746384562596,0.5297805642633229,1595,845,unsloth/Qwen2.5-7B-Instruct,1756634117
Poland (Non-national sample),0.3546605939068213,0.6,50,30,unsloth/Qwen2.5-7B-Instruct,1756634117
South Korea,0.35437117117117095,0.5495495495495496,1110,610,unsloth/Qwen2.5-7B-Instruct,1756634117
Jordan,0.34891403849865105,0.51589789520824,4466,2304,unsloth/Qwen2.5-7B-Instruct,1756634117
Portugal,0.3484982758620684,0.5844827586206897,580,339,unsloth/Qwen2.5-7B-Instruct,1756634117
Kazakhstan,0.34842392344497464,0.5607655502392345,1045,586,unsloth/Qwen2.5-7B-Instruct,1756634117
Armenia,0.3443201877934268,0.5173708920187794,1065,551,unsloth/Qwen2.5-7B-Instruct,1756634117
Egypt,0.34327972657482103,0.5174255199550309,3558,1841,unsloth/Qwen2.5-7B-Instruct,1756634117
Croatia,0.342172413793104,0.5362068965517242,580,311,unsloth/Qwen2.5-7B-Instruct,1756634117
Albania,0.3401637931034489,0.5465517241379311,580,317,unsloth/Qwen2.5-7B-Instruct,1756634117
Bosnia Herzegovina,0.33899137931034423,0.5103448275862069,580,296,unsloth/Qwen2.5-7B-Instruct,1756634117
Pakistan (Non-national sample),0.3370814911749389,0.424390243902439,205,87,unsloth/Qwen2.5-7B-Instruct,1756634117
Slovenia,0.33699137931034506,0.5,580,290,unsloth/Qwen2.5-7B-Instruct,1756634117
Romania,0.3364820754716972,0.419811320754717,1060,445,unsloth/Qwen2.5-7B-Instruct,1756634117
North Macedonia,0.33295862068965526,0.49482758620689654,580,287,unsloth/Qwen2.5-7B-Instruct,1756634117
Serbia,0.3328254716981132,0.44056603773584907,1060,467,unsloth/Qwen2.5-7B-Instruct,1756634117
Guatemala,0.3312335221372592,0.4747663551401869,1070,508,unsloth/Qwen2.5-7B-Instruct,1756634117
Russia (Non-national sample),0.33107555166806746,0.496,125,62,unsloth/Qwen2.5-7B-Instruct,1756634117
Georgia,0.32832068965517264,0.4672413793103448,580,271,unsloth/Qwen2.5-7B-Instruct,1756634117
Montenegro,0.32794827586206926,0.4706896551724138,580,273,unsloth/Qwen2.5-7B-Instruct,1756634117
Libya,0.3266358490566041,0.4,1060,424,unsloth/Qwen2.5-7B-Instruct,1756634117
Latvia,0.32398103448275833,0.5275862068965518,580,306,unsloth/Qwen2.5-7B-Instruct,1756634117
Mongolia,0.3223443396226412,0.49528301886792453,1060,525,unsloth/Qwen2.5-7B-Instruct,1756634117
Belarus,0.3099379310344828,0.5189655172413793,580,301,unsloth/Qwen2.5-7B-Instruct,1756634117
Tajikistan,0.30613951219512187,0.41560975609756096,1025,426,unsloth/Qwen2.5-7B-Instruct,1756634117
Iraq,0.2963151260504198,0.4016806722689076,1190,478,unsloth/Qwen2.5-7B-Instruct,1756634117
Philippines (Non-national sample),0.24378109452736316,0.0,5,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Colombia (Non-national sample),0.22110552763819097,0.0,5,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Tanzania (Non-national sample),0.21608040201005024,0.0,5,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Jordan (Non-national sample),0.17326732673267325,0.0,5,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Ivory Coast,0.15454545454545454,0.0,10,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Honduras,0.1177361853832442,0.0,10,0,unsloth/Qwen2.5-7B-Instruct,1756634117
Angola,0.11506122448979592,0.0,10,0,unsloth/Qwen2.5-7B-Instruct,1756634117
