country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Vietnam,0.3043251876618752,0.45355474831344056,3854,1748,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Myanmar,0.3030562499999996,0.41634615384615387,2080,866,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Turkey,0.3030251062148414,0.42034193618643145,9183,3860,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Brazil,0.30169898075279966,0.43484757919904365,6692,2910,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Slovakia,0.3006297140075792,0.47297297297297297,4736,2240,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Bulgaria,0.29939368114190223,0.4514846235418876,3772,1703,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Netherlands,0.29918917542581785,0.4641996557659208,5810,2697,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Australia,0.2979852209108982,0.4542825004017355,6223,2827,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Hungary,0.29683392015678134,0.4297752808988764,4628,1989,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Greece,0.2954898668730505,0.4183067791315214,6402,2678,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Peru,0.2952742369974449,0.414301717699776,5356,2219,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Egypt,0.29398787351241173,0.4421481589288313,6871,3038,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Argentina,0.2919698552235499,0.39058472391805726,7371,2879,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Chile,0.2909669838095141,0.4084955089820359,5344,2183,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Venezuela,0.2895697361838528,0.39776026545002074,4822,1918,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Morocco,0.2882594051196235,0.4025617566331198,3279,1320,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Taiwan,0.28814520499669033,0.43333333333333335,630,273,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Lithuania,0.2876518979573352,0.4322849807445443,3116,1347,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Ukraine,0.28501654750015,0.41450937839094715,6451,2674,unsloth/Qwen2.5-0.5B-Instruct,1756638256
China,0.2841771403632247,0.4279350104821803,3816,1633,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Belgium,0.28407730542067433,0.4638655462184874,1190,552,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Ethiopia,0.28323132588569155,0.3850793650793651,3150,1213,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Pakistan (Non-national sample),0.2815206508837416,0.35309278350515466,388,137,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Bolivia,0.2811398364149671,0.3910857908847185,2984,1167,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Tunisia,0.2808291711419615,0.3655603655603656,6237,2280,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Bangladesh,0.27862662722236475,0.4135593220338983,3245,1342,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Maldives,0.27715707547169915,0.36556603773584906,2120,775,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Kyrgyzstan,0.27513428571428605,0.3880952380952381,2100,815,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Iran,0.2746276699029153,0.40631067961165046,2060,837,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Libya,0.27448396226415206,0.3466981132075472,2120,735,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Zimbabwe,0.2698480769230753,0.35115384615384615,2600,913,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Singapore,0.26210652194370915,0.36678966789667894,2710,994,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Taiwan ROC,0.2619004716981125,0.3622641509433962,2120,768,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Armenia,0.26083661971831074,0.3723004694835681,2130,793,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Georgia,0.2607629310344825,0.3474137931034483,1160,403,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Colombia,0.26055780411732654,0.3182565789473684,3648,1161,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Tajikistan,0.2605312195121959,0.36292682926829267,2050,744,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Ecuador,0.25953207547169843,0.37971698113207547,2120,805,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Thailand,0.25740160360861447,0.359039190897598,3164,1136,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Bosnia Herzegovina,0.2545051724137932,0.371551724137931,1160,431,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Guatemala,0.2540584584159356,0.3621495327102804,2140,775,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Montenegro,0.25326551724138,0.3448275862068966,1160,400,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Puerto Rico,0.25167330316742054,0.3266968325791855,2210,722,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Nicaragua,0.2511034622535058,0.32865347798340777,3134,1030,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Andorra,0.2503203791469182,0.3293838862559242,2110,695,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Kazakhstan,0.2495669856459325,0.35311004784688993,2090,738,unsloth/Qwen2.5-0.5B-Instruct,1756638256
New Zealand,0.2478477637909776,0.335036496350365,2740,918,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Hong Kong SAR,0.2460183962264141,0.3561320754716981,2120,755,unsloth/Qwen2.5-0.5B-Instruct,1756638256
North Macedonia,0.24502327586206787,0.33879310344827585,1160,393,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Cyprus,0.24429858490566064,0.3311320754716981,2120,702,unsloth/Qwen2.5-0.5B-Instruct,1756638256
South Korea,0.24363153153153172,0.36261261261261263,2220,805,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Iraq,0.2427004201680673,0.33277310924369746,2380,792,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Albania,0.2425172413793107,0.3336206896551724,1160,387,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Macau SAR,0.2414628571428573,0.35285714285714287,2100,741,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Uruguay,0.24136981132075316,0.3080188679245283,2120,653,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Mongolia,0.24121745283018745,0.33537735849056605,2120,711,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Iceland,0.2387556521739128,0.34347826086956523,1150,395,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Great Britain,0.2385303482587057,0.34228855721393037,2010,688,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Northern Ireland,0.23815450000000016,0.3465,2000,693,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Norway,0.23510172413793212,0.2913793103448276,1160,338,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Belarus,0.23464568965517263,0.3163793103448276,1160,367,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Denmark,0.2329003808290425,0.3310734463276836,1770,586,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Croatia,0.23242241379310316,0.33706896551724136,1160,391,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Finland,0.23138793103448257,0.3439655172413793,1160,399,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Czechia,0.2304636792452826,0.34764150943396227,2120,737,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Azerbaijan,0.22839655172413725,0.31810344827586207,1160,369,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Austria,0.2270344827586204,0.3112068965517241,1160,361,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Portugal,0.22683534482758577,0.3267241379310345,1160,379,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Slovenia,0.22465172413793125,0.30086206896551726,1160,349,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Switzerland,0.22425431034482685,0.30344827586206896,1160,352,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Romania,0.22409292452830143,0.28915094339622643,2120,613,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Latvia,0.22291810344827595,0.30431034482758623,1160,353,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Serbia,0.22145566037735828,0.30330188679245285,2120,643,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Estonia,0.2180025862068967,0.3,1160,348,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Jordan (Non-national sample),0.19108910891089106,0.0,10,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Tanzania (Non-national sample),0.14371859296482414,0.0,10,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Philippines (Non-national sample),0.136318407960199,0.0,10,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Colombia (Non-national sample),0.12613065326633163,0.0,10,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Angola,0.12303061224489795,0.0,20,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Honduras,0.020053475935828874,0.0,20,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
Ivory Coast,0.010606060606060605,0.0,20,0,unsloth/Qwen2.5-0.5B-Instruct,1756638256
