country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Mali,0.4128043600817422,0.6394230769230769,1040,665,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Spain,0.41114898923181314,0.6122302158273382,6950,4255,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
China (Non-national sample),0.4097402795141071,0.6268375424048247,2653,1663,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Iceland,0.40603913043478307,0.6239130434782608,920,574,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
S. Africa (Non-national sample),0.4060347088563853,0.6377118644067796,944,602,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Bolivia (Non-national sample),0.4014895298128369,0.6377245508982036,1336,852,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Sweden,0.40106228317260123,0.5880350194552529,4112,2418,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Egypt (Non-national sample),0.39931053400905014,0.6711538461538461,520,349,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Brazil,0.39536140904559414,0.5749039692701664,5467,3143,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Philippines,0.3939764029947764,0.6358798935765868,5262,3346,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Great Britain,0.3930261194029855,0.6206467661691543,1608,998,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Chile,0.3927195387552426,0.5761421319796954,4334,2497,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Ethiopia (Non-national sample),0.3925570434518905,0.5862403100775194,1032,605,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Venezuela,0.39092224151631544,0.5597129677088672,3902,2184,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Morocco (Non-national sample),0.38986756285593155,0.5343189017951425,947,506,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Argentina,0.38844460348852305,0.5347176079734219,6020,3219,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Norway,0.387756465517241,0.5538793103448276,928,514,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Northern Ireland,0.387724999999999,0.618125,1600,989,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Netherlands,0.3875702363894874,0.5981208626948538,4683,2801,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Lebanon,0.3874468556976808,0.5603680113234253,7065,3959,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Japan,0.3872888565628041,0.5906793935991016,7124,4208,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
New Zealand,0.38714806366585697,0.5679744525547445,2192,1245,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Kenya,0.3859658109896782,0.5924231593995711,6995,4144,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Indonesia (Non-national sample),0.3859612812545434,0.5472340425531915,1175,643,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Israel,0.3853654563898345,0.6183667858124828,3637,2249,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
S. Korea,0.38416711161707384,0.5931307793923382,4542,2694,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Italy,0.38235602797065193,0.5834597875569044,6590,3845,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Poland,0.3812349287251529,0.5917312661498708,6966,4122,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Australia,0.379586272183237,0.5764705882352941,5015,2891,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Mexico,0.3781586470007998,0.557211132977228,7114,3964,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Peru,0.3774139688181707,0.5306262904335857,4359,2313,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Uruguay,0.3767682783018859,0.5159198113207547,1696,875,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Slovakia,0.37672842393275546,0.5937093839355342,3847,2284,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
S. Africa,0.3753663245563668,0.5830388692579506,4245,2475,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
India (Current national sample),0.3722102284385518,0.5779670037253859,3758,2172,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Puerto Rico,0.37091685520362,0.47907239819004527,1768,847,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Vietnam,0.37072523045364797,0.5777492786149406,3119,1802,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Azerbaijan,0.37037499999999957,0.5495689655172413,928,510,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Nigeria,0.3695197112380575,0.5462008733624454,5725,3127,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Bulgaria,0.36860171425812355,0.5376098990556822,3071,1651,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Nicaragua,0.3647922749243088,0.4966363276612584,2527,1255,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Turkey,0.36472607664919876,0.5193858964350767,7686,3992,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Taiwan ROC,0.3645636792452817,0.5400943396226415,1696,916,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Greece,0.36402718378009397,0.5112868994790661,5183,2650,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Indonesia,0.3640163590677647,0.5675442382391023,6951,3945,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Finland,0.36350215517241363,0.5829741379310345,928,541,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Switzerland,0.36291379310344885,0.5625,928,522,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Palest. ter.,0.36107376235093963,0.5352604828462516,3148,1685,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Hong Kong SAR,0.36097346698113336,0.5442216981132075,1696,923,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Singapore,0.3599772850440031,0.5249077490774908,2168,1138,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Ukraine,0.35775457407147687,0.5265846736045412,5285,2783,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Russia,0.35714946693719507,0.5426415094339623,7950,4314,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Andorra,0.3552310426540273,0.47334123222748814,1688,799,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Austria,0.35520366379310414,0.5398706896551724,928,501,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Ethiopia,0.3540548025167404,0.5169558359621451,2536,1311,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Iran,0.35249514563106865,0.5254854368932039,1648,866,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Malaysia,0.3514812236023687,0.560106640814348,4126,2311,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Macau SAR,0.35131547619047815,0.5232142857142857,1680,879,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Morocco,0.35056846093866734,0.5045317220543807,2648,1336,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Colombia,0.35038408852823527,0.47230716955487595,2943,1390,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Pakistan,0.349947444078843,0.4903600793875815,7054,3459,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Czechia,0.34984080188679306,0.5501179245283019,1696,933,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Tunisia,0.3496938512037491,0.4813713832738803,5046,2429,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Cyprus,0.34935849056603896,0.47641509433962265,1696,808,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Zimbabwe,0.34913990384615184,0.5302884615384615,2080,1103,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Denmark,0.34750030017125966,0.5169491525423728,1416,732,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Bangladesh,0.34624062444499165,0.5231357552581262,2615,1368,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
China,0.3453941097774993,0.5100193923723335,3094,1578,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Kyrgyzstan,0.34473928571428714,0.45595238095238094,1680,766,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Hungary,0.34439657382601613,0.5297122882495294,3719,1970,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Myanmar,0.3435138221153836,0.47596153846153844,1664,792,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Russia (Non-national sample),0.34067737314422813,0.525,200,105,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Maldives,0.3391214622641518,0.4380896226415094,1696,743,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Ecuador,0.3384728773584901,0.4669811320754717,1696,792,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Jordan,0.33827317446619604,0.49063199105145416,7152,3509,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Bolivia,0.3364210354966118,0.4597749062109212,2399,1103,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
South Korea,0.33558671171171134,0.5202702702702703,1776,924,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Lithuania,0.33408120836926875,0.5065140150019739,2533,1283,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Egypt,0.3335021012180336,0.49078785751886295,5699,2797,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Thailand,0.33192170041402247,0.4825558604468836,2551,1231,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Estonia,0.3315732758620685,0.5140086206896551,928,477,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Kazakhstan,0.3287930622009563,0.5059808612440191,1672,846,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Portugal,0.3283480603448269,0.53125,928,493,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Armenia,0.32731220657277005,0.4694835680751174,1704,800,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Taiwan,0.3267605570080819,0.4781746031746032,504,241,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Romania,0.32166037735848924,0.3867924528301887,1696,656,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Pakistan (Non-national sample),0.32055742365333956,0.4115853658536585,328,135,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Serbia,0.3201226415094331,0.41332547169811323,1696,701,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Slovenia,0.3146066810344832,0.4579741379310345,928,425,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Belgium,0.3144742018910727,0.49264705882352944,952,469,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Guatemala,0.3135972045218544,0.4357476635514019,1712,746,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Albania,0.3133846982758614,0.49353448275862066,928,458,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Libya,0.3127877358490573,0.3891509433962264,1696,660,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Croatia,0.31251400862068973,0.47413793103448276,928,440,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Bosnia Herzegovina,0.3091476293103457,0.44504310344827586,928,413,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
North Macedonia,0.30829741379310355,0.4525862068965517,928,420,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Mongolia,0.30645931603773524,0.46108490566037735,1696,782,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Latvia,0.3032456896551722,0.4730603448275862,928,439,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Georgia,0.2980635775862072,0.40948275862068967,928,380,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Montenegro,0.29499784482758673,0.4040948275862069,928,375,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Tajikistan,0.28823597560975706,0.37134146341463414,1640,609,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Belarus,0.286497844827586,0.46875,928,435,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Iraq,0.2858255386232253,0.38255386232264843,1903,728,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Jordan (Non-national sample),0.1881188118811881,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Tanzania (Non-national sample),0.15577889447236182,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Philippines (Non-national sample),0.15422885572139303,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Colombia (Non-national sample),0.14195979899497485,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Honduras,0.095291146761735,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Ivory Coast,0.08396464646464648,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
Angola,0.08103316326530613,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756640955
