country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Spain,0.29876978037833285,0.42339748446734354,6599,2794,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
S. Korea,0.29786930403140455,0.4481337302495993,4367,1957,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Israel,0.29748809694224065,0.45644699140401146,3490,1593,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Germany,0.2969785984730863,0.431615925058548,8540,3686,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
S. Africa,0.2951460577564978,0.4181378476420798,4135,1729,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
United States,0.29339936239545705,0.44540436765058794,8334,3712,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
El Salvador,0.2931340931829061,0.4056280027453672,1457,591,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Palest. ter.,0.29146322436918354,0.387529332886356,2983,1156,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
India (Current national sample),0.2858156941589645,0.3972936400541272,3695,1468,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Pakistan,0.28269751585244296,0.3620767494356659,6645,2406,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Italy,0.28179058014936587,0.3973833543505675,6344,2521,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Poland,0.2804870590171858,0.4049635904294843,6729,2725,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Russia (Non-national sample),0.2799464894330504,0.38764044943820225,178,69,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Lebanon,0.2774867900331632,0.38494276489580276,6814,2623,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Canada,0.27325863380099485,0.39864521591871294,5905,2354,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Indonesia,0.2727844637590432,0.39779499404052443,6712,2670,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Japan,0.27202739905817785,0.39491004826678366,6837,2700,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Kenya,0.27100406157516993,0.37839424629385,6813,2578,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Russia,0.27097597335772905,0.39345339818588143,7607,2993,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Jordan,0.2698059535491201,0.38117578067732005,6821,2600,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Philippines,0.2684594233853489,0.3876720294630742,5159,2000,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Nigeria,0.2674635940865093,0.36260220405261284,5626,2040,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Mexico,0.2669230820713149,0.36908380373425964,6909,2550,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Sweden,0.26679842061160447,0.3832718327183272,4065,1558,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Taiwan,0.26669602019963007,0.38645418326693226,502,194,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Turkey,0.26526280602014624,0.34759431383269546,7316,2543,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Egypt,0.2639600000862951,0.3802197802197802,5460,2076,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Belgium,0.2612009419243964,0.4105263157894737,950,390,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Bulgaria,0.2573412400437215,0.36722408026755854,2990,1098,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Argentina,0.25707758740509223,0.3428863868986694,5862,2010,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Brazil,0.25582615586382773,0.34989686855428465,5333,1866,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Netherlands,0.25439152543024085,0.3730056058645968,4638,1730,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Greece,0.25286291248013376,0.34441619401525525,5113,1761,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Australia,0.25250954019256994,0.3645748987854251,4940,1801,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Hungary,0.25178415092173256,0.3528773072747014,3684,1300,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Ukraine,0.25039901245452684,0.3443708609271523,5134,1768,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Slovakia,0.2502706159725917,0.36699441934626625,3763,1381,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Chile,0.24747814066928236,0.33153195488721804,4256,1411,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Malaysia,0.24733133182083214,0.3622650840751731,4044,1465,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Venezuela,0.24693395699377818,0.32535760728218466,3845,1251,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Tunisia,0.24519665688891232,0.3105664925672961,4978,1546,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Peru,0.24472689690552402,0.33137485311398357,4255,1410,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Lithuania,0.24420378523999847,0.354578459056071,2479,879,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Vietnam,0.23116381070093941,0.3226225251541707,3081,994,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Morocco,0.22735263608497447,0.3076923076923077,2613,804,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
China,0.2259499261609973,0.317153164972122,3049,967,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Bolivia,0.21778167442589177,0.2839090143218197,2374,674,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Bangladesh,0.21048846435878657,0.29606784888203547,2594,768,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Colombia,0.21009240703737905,0.24888431170614486,2913,725,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Ethiopia,0.20874710753468742,0.26817640047675806,2517,675,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Nicaragua,0.20576035035925094,0.27025948103792413,2505,677,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Singapore,0.20054073410114934,0.27045769764216365,2163,585,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Thailand,0.19956950436785972,0.25622775800711745,2529,648,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
New Zealand,0.19587615281875642,0.2501143118427069,2187,547,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Myanmar,0.19411920529801316,0.24744130042143286,1661,411,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Zimbabwe,0.19023110255175718,0.2339913336543091,2077,486,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Iraq,0.18817631578947336,0.24947368421052632,1900,474,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Libya,0.18495747194329584,0.21795629060838748,1693,369,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Ecuador,0.18377318369757845,0.24276432368576492,1693,411,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Iran,0.18337811550151908,0.2601823708206687,1645,428,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Maldives,0.18264559952746545,0.22090962787950383,1693,374,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Guatemala,0.18224406144534844,0.24692802808660036,1709,422,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Kyrgyzstan,0.17977280858676215,0.21884317233154443,1677,367,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Taiwan ROC,0.17945658594211442,0.2297696396928529,1693,389,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Tajikistan,0.1782498472816129,0.2217470983506414,1637,363,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Puerto Rico,0.17821303116147325,0.21869688385269123,1765,386,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Hong Kong SAR,0.1781854695806261,0.24276432368576492,1693,411,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Mongolia,0.17776904902539817,0.24335499113998818,1693,412,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Kazakhstan,0.17675733972438523,0.21809466746554823,1669,364,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
South Korea,0.17603835307388613,0.25493513818386915,1773,452,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Armenia,0.1753262786596115,0.2175191064079953,1701,370,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Andorra,0.17501483679525243,0.20949554896142433,1685,353,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Cyprus,0.17465386887182538,0.21382161842882458,1693,362,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Uruguay,0.17351329001771976,0.20791494388659185,1693,352,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Macau SAR,0.17291949910554563,0.2456768038163387,1677,412,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Denmark,0.17290287975049282,0.23903818953323905,1414,338,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Czechia,0.17174660366213754,0.24158298877731837,1693,409,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Serbia,0.16710513880685152,0.21677495569994093,1693,367,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Great Britain,0.16424735202492205,0.23115264797507787,1605,371,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Romania,0.16291199054932054,0.1831069108092144,1693,310,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Northern Ireland,0.1624045084533499,0.2247964934251722,1597,359,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Montenegro,0.149564794816415,0.18142548596112312,926,168,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Georgia,0.14594816414686854,0.1771058315334773,926,164,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Bosnia Herzegovina,0.14345248380129583,0.1900647948164147,926,176,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Belarus,0.14290280777537803,0.1695464362850972,926,157,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
North Macedonia,0.14269114470842345,0.17926565874730022,926,166,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Albania,0.14182613390928753,0.1771058315334773,926,164,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Portugal,0.14047300215982744,0.18142548596112312,926,168,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Finland,0.1386457883369331,0.18898488120950324,926,175,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Slovenia,0.13856587473002177,0.17602591792656588,926,163,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Iceland,0.13727015250544675,0.1786492374727669,918,164,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Latvia,0.13697516198704116,0.17062634989200864,926,158,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Norway,0.13671382289416856,0.1630669546436285,926,151,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Croatia,0.1362354211663069,0.183585313174946,926,170,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Estonia,0.13532397408207306,0.15766738660907129,926,146,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Austria,0.1349352051835853,0.1695464362850972,926,157,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Switzerland,0.13448272138228948,0.17494600431965443,926,162,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Azerbaijan,0.13322894168466554,0.1673866090712743,926,155,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Jordan (Non-national sample),0.13242574257425743,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Philippines (Non-national sample),0.09639303482587064,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Angola,0.09605867346938776,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Tanzania (Non-national sample),0.0885678391959799,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Colombia (Non-national sample),0.08165829145728642,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Ivory Coast,0.026515151515151516,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
Honduras,0.025661021984551394,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed2,1756641711
