country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Ukraine,0.267855195940248,0.3787051482059282,5128,1942,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Tunisia,0.261809454595526,0.3329309997988332,4971,1655,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Vietnam,0.2604678960876463,0.3684210526315789,3078,1134,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Taiwan,0.2597668060456846,0.37103174603174605,504,187,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Morocco,0.2579220439393311,0.34306569343065696,2603,893,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Belgium,0.2573554699286808,0.40063091482649843,951,381,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
China,0.25107207281325183,0.3549342105263158,3040,1079,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Bolivia,0.24643969147319503,0.3184686579722339,2377,757,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Colombia,0.24304731951974543,0.3003085361672952,2917,876,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Bangladesh,0.24040293793383988,0.34040092521202775,2594,883,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Ethiopia,0.23508321623820996,0.3068362480127186,2516,772,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Nicaragua,0.23426893818260822,0.3069860279441118,2505,769,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Thailand,0.2303179791390069,0.3032819296164492,2529,767,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Singapore,0.22917036172684607,0.3125577100646353,2166,677,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Myanmar,0.2265090252707578,0.29362214199759323,1662,488,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
New Zealand,0.22230625546572852,0.2922374429223744,2190,640,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Iran,0.21963304981773973,0.30558930741190765,1646,503,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Taiwan ROC,0.21915702479338833,0.29515938606847697,1694,500,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Maldives,0.21725678866587952,0.2680047225501771,1694,454,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Zimbabwe,0.21640279114533212,0.26612127045235806,2078,553,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Guatemala,0.2158884813042703,0.3023391812865497,1710,517,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Ecuador,0.21525619834710724,0.28689492325855964,1694,486,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Puerto Rico,0.21404303510758815,0.2570781426953567,1766,454,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Libya,0.214031877213695,0.24970484061393153,1694,423,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Hong Kong SAR,0.21396103896103943,0.30460448642266824,1694,516,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
South Korea,0.21265614430665214,0.322435174746336,1774,572,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Iraq,0.21242060988433226,0.2723449001051525,1902,518,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Kyrgyzstan,0.212361740166865,0.27830750893921335,1678,467,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Tajikistan,0.2121166056166052,0.28144078144078144,1638,461,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Macau SAR,0.21181764004767561,0.30870083432657924,1678,518,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Mongolia,0.21130519480519444,0.29338842975206614,1694,497,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Denmark,0.2110408868448679,0.2968197879858657,1415,420,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Great Britain,0.20856413449564068,0.2907845579078456,1606,467,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Uruguay,0.20769126328217155,0.24144037780401417,1694,409,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Armenia,0.20725734430082215,0.28613396004700353,1702,487,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Kazakhstan,0.20716047904191523,0.26646706586826346,1670,445,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Northern Ireland,0.20573404255319094,0.28911138923654567,1598,462,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Andorra,0.20527876631079478,0.25504151838671413,1686,430,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Cyprus,0.20526682408500632,0.26210153482880755,1694,444,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Norway,0.2031487068965526,0.24245689655172414,928,225,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Iceland,0.20289347826086915,0.2891304347826087,920,266,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Czechia,0.2024061393152296,0.2939787485242031,1694,498,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Finland,0.20198275862068926,0.2984913793103448,928,277,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Switzerland,0.19724892241379263,0.2640086206896552,928,245,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Georgia,0.19647737068965537,0.25969827586206895,928,241,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Montenegro,0.1962381465517244,0.2510775862068966,928,233,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Albania,0.19585668103448353,0.25323275862068967,928,235,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Bosnia Herzegovina,0.19445474137931054,0.27155172413793105,928,252,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Austria,0.1943976293103446,0.2650862068965517,928,246,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Portugal,0.19316163793103436,0.27370689655172414,928,254,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Serbia,0.19293211334120375,0.24970484061393153,1694,423,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Romania,0.19114108618654008,0.2243211334120425,1694,380,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Azerbaijan,0.18937176724137922,0.24892241379310345,928,231,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Slovenia,0.18930818965517252,0.24245689655172414,928,225,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Croatia,0.18801185344827592,0.2640086206896552,928,245,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Belarus,0.18672952586206887,0.24461206896551724,928,227,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Estonia,0.1856056034482757,0.2349137931034483,928,218,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
North Macedonia,0.1854698275862069,0.24030172413793102,928,223,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Latvia,0.1838437500000002,0.2349137931034483,928,218,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Jordan (Non-national sample),0.15346534653465346,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Angola,0.13330357142857144,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Philippines (Non-national sample),0.12686567164179102,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Tanzania (Non-national sample),0.11557788944723618,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Colombia (Non-national sample),0.1086683417085427,0.0,8,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Ivory Coast,0.04292929292929293,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
Honduras,0.03884432560903149,0.0,16,0,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756641635
