country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Greece,0.3457472176567232,0.47279042840602087,5182,2450,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Nicaragua,0.3456510450943651,0.47387173396674587,2526,1197,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Indonesia,0.34522737390237396,0.5241587575496117,6954,3645,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Tunisia,0.34091849630716037,0.47392425143763633,5043,2390,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Netherlands,0.34071354022783834,0.5086409216983145,4687,2384,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Colombia,0.34009256882498984,0.46702923181509176,2942,1374,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Great Britain,0.33984131922837496,0.5034225264467953,1607,809,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Egypt,0.3348621777318035,0.4854334854334854,5698,2766,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Northern Ireland,0.3342739212007489,0.48717948717948717,1599,779,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Jordan,0.3317254873308158,0.4805703103159072,7154,3438,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Malaysia,0.33108411363602597,0.5135856380397865,4122,2117,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Hungary,0.33033976059995857,0.4753966119924711,3719,1768,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Ethiopia,0.3299678340472176,0.48066298342541436,2534,1218,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Vietnam,0.32762221567370353,0.4879692011549567,3117,1521,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Taiwan,0.3272484510355798,0.4880952380952381,504,246,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Andorra,0.3268654416123284,0.4315352697095436,1687,728,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Bangladesh,0.324594615140034,0.4711281070745698,2615,1232,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Morocco,0.32454461710782834,0.48243294295428785,2647,1277,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Azerbaijan,0.3238435814455226,0.48220064724919093,927,447,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Pakistan (Non-national sample),0.32339226296679274,0.3628048780487805,328,119,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Finland,0.3215124056094929,0.49730312837108953,927,461,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Lithuania,0.3213155985431888,0.4777120315581854,2535,1211,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Bolivia,0.3212673793360636,0.4511686143572621,2396,1081,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Austria,0.3208640776699028,0.47572815533980584,927,441,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Cyprus,0.31999410029498593,0.41651917404129796,1695,706,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Switzerland,0.3190453074433652,0.5016181229773463,927,465,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Singapore,0.31817507805233725,0.4462390401476696,2167,967,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Zimbabwe,0.3180351130351114,0.4511784511784512,2079,938,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Thailand,0.31747032274148024,0.4411764705882353,2550,1125,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
China,0.3156702722146992,0.45857605177993527,3090,1417,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Kyrgyzstan,0.3137940476190489,0.38392857142857145,1680,645,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Taiwan ROC,0.3128165191740411,0.440117994100295,1695,746,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Romania,0.3108035398230091,0.38997050147492623,1695,661,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Denmark,0.30997895831985856,0.4636042402826855,1415,656,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Iran,0.30806496660594945,0.4395871281117183,1647,724,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Ecuador,0.3080330383480823,0.4088495575221239,1695,693,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Portugal,0.30778964401294434,0.43905070118662354,927,407,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Estonia,0.3054261057173672,0.42071197411003236,927,390,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Czechia,0.3043480825958699,0.45545722713864306,1695,772,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Libya,0.30176578171091445,0.3864306784660767,1695,655,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Maldives,0.3013162241887899,0.38761061946902653,1695,657,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Hong Kong SAR,0.30125014749262496,0.42359882005899707,1695,718,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Belgium,0.296972499517593,0.4653361344537815,952,443,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Serbia,0.295133923303835,0.40530973451327434,1695,687,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Kazakhstan,0.29477857570317195,0.40335128665469777,1671,674,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Myanmar,0.2916518340348769,0.39326518340348765,1663,654,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Slovenia,0.28995577130528594,0.41963322545846815,927,389,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Macau SAR,0.2898636092912444,0.42227516378796903,1679,709,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Croatia,0.2895501618122971,0.41963322545846815,927,389,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Guatemala,0.28714114257714435,0.4289888953828171,1711,734,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Armenia,0.28505284791544244,0.3840281855549031,1703,654,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Albania,0.2839449838187705,0.40668824163969797,927,377,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Bosnia Herzegovina,0.2831143473570661,0.40560949298813376,927,376,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Georgia,0.27791046386192086,0.3656957928802589,927,339,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Latvia,0.27634196332254524,0.389428263214671,927,361,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
North Macedonia,0.27509924487594317,0.3732470334412082,927,346,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
South Korea,0.27458309859154917,0.41183098591549294,1775,731,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Mongolia,0.27395693215339145,0.40707964601769914,1695,690,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Montenegro,0.2722125134843587,0.3581445523193096,927,332,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Tajikistan,0.2705643685173887,0.3685173886516168,1639,604,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Iraq,0.26760924369747774,0.3702731092436975,1904,705,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Belarus,0.2641272923408845,0.3656957928802589,927,339,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Philippines (Non-national sample),0.21330845771144274,0.0,8,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Colombia (Non-national sample),0.1940954773869347,0.0,8,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Tanzania (Non-national sample),0.18907035175879394,0.0,8,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Jordan (Non-national sample),0.1522277227722772,0.0,8,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Honduras,0.10741607248960193,0.0,16,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Ivory Coast,0.10353535353535355,0.0,16,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
Angola,0.07480867346938777,0.0,16,0,Jack-Payne1/qwen2-5-14b-instruct-good-doctor-4_bit_trained-seed2,1756642024
