country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Belgium,0.30782818643863435,0.4831932773109244,952,460,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Slovenia,0.30736501079913636,0.44384449244060475,926,411,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Guatemala,0.306993455018016,0.43157894736842106,1710,738,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Albania,0.30422138228941636,0.468682505399568,926,434,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Croatia,0.3021133909287259,0.4611231101511879,926,427,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Mongolia,0.2987113341204245,0.45041322314049587,1694,763,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Bosnia Herzegovina,0.2974362850971929,0.4244060475161987,926,393,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Latvia,0.2947688984881207,0.4514038876889849,926,418,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
North Macedonia,0.29415118790496747,0.42116630669546434,926,390,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Montenegro,0.2882051835853137,0.39092872570194387,926,362,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Georgia,0.2881328293736505,0.38876889848812096,926,360,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Tajikistan,0.2872069597069604,0.3772893772893773,1638,618,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Belarus,0.279952483801296,0.43952483801295894,926,407,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Iraq,0.2798412197686638,0.3685594111461619,1902,701,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Jordan (Non-national sample),0.19059405940594057,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Tanzania (Non-national sample),0.14572864321608042,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Philippines (Non-national sample),0.13930348258706468,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Colombia (Non-national sample),0.12876884422110552,0.0,8,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Ivory Coast,0.12247474747474749,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Honduras,0.11475044563279858,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
Angola,0.10875000000000001,0.0,16,0,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed1,1756701110
